order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00392,392,432,CUST_0432,2023-04-08,2023-07-27T05:26:00.000Z,PROD_116,116,3,4,317.88,89.76,732.36,219.81,12.96,47.36,0.00,CANCELLED,processing,debit_card,4045 Pine Rd,,TRK932616
ORD_00393,393,277,CUST_0277,8/10/2023,2023-11-23T22:13:00.000Z,PROD_147,163,9,1,140.43,404.81,728.40,456.29,12.36,36.90,0.00,pending,returned,paypal,762 Oak Ave,,TRK653552
ORD_00394,394,95,CUST_0095,2023-09-12,2023-02-23T02:21:00.000Z,PROD_148,105,2,3,85.16,287.46,389.61,143.31,9.65,24.38,0.00,returned,pending,paypal,1287 Main St,Special delivery instructions,TRK130586
ORD_00395,395,167,CUST_0167,2023-11-27,,PROD_016,105,6,3,436.09,204.40,104.07,184.09,9.46,31.21,0.00,CANCELLED,delivered,cash,2462 Main St,Special delivery instructions,TRK190622
ORD_00396,396,498,CUST_0498,8/18/2023,,PROD_140,147,8,1,26.28,131.62,884.64,519.64,13.79,51.68,4.72,delivered,pending,debit_card,1127 Pine Rd,,TRK216773
ORD_00397,397,125,CUST_0125,2023-10-31,2023-04-11T22:31:00.000Z,PROD_016,88,5,2,261.27,111.01,958.81,164.79,22.97,19.63,0.00,,processing,cash,9079 Oak Ave,,TRK740820
ORD_00398,398,331,CUST_0331,5/3/2023,2023-05-23T09:01:00.000Z,PROD_052,180,3,4,76.22,242.73,376.77,633.13,15.40,24.74,0.00,returned,SHIPPED,bank_transfer,4617 Main St,Special delivery instructions,
ORD_00399,399,46,CUST_0046,,2023-02-12T13:49:00.000Z,PROD_063,85,1,2,62.20,262.29,879.84,517.21,0.00,10.21,0.00,SHIPPED,pending,paypal,365 Oak Ave,,
ORD_00400,400,464,CUST_0464,9/22/2023,2023-05-11T09:46:00.000Z,PROD_034,157,10,1,22.34,396.51,499.99,587.30,6.91,42.19,23.75,pending,CANCELLED,cash,7088 Main St,Special delivery instructions,TRK505271
ORD_00401,401,364,CUST_0364,2023-06-17,,PROD_017,171,7,4,467.49,335.97,234.69,556.63,14.44,36.96,24.38,,returned,bank_transfer,5919 Oak Ave,,TRK910196
ORD_00402,402,102,CUST_0102,,,PROD_121,10,3,1,440.66,131.43,762.69,546.72,10.59,51.07,0.00,pending,,bank_transfer,8931 Main St,,
ORD_00403,403,135,CUST_0135,12/6/2023,2023-11-09T22:57:00.000Z,PROD_063,24,9,1,49.10,95.32,130.99,70.22,0.00,9.90,0.00,CANCELLED,returned,cash,7403 Pine Rd,,TRK254823
ORD_00404,404,142,CUST_0142,2023-06-05,,PROD_149,178,10,5,187.02,64.85,275.40,803.51,12.10,41.29,0.00,pending,pending,credit_card,6308 Pine Rd,,
ORD_00405,405,149,CUST_0149,7/27/2023,2023-06-04T02:13:00.000Z,PROD_046,104,6,1,180.25,369.06,735.86,693.26,17.78,40.25,49.13,delivered,CANCELLED,credit_card,5254 Pine Rd,,
ORD_00406,406,48,CUST_0048,2023-10-04,2023-08-12T23:06:00.000Z,PROD_072,1,7,3,417.39,265.86,193.74,531.84,7.00,14.67,0.00,delivered,returned,debit_card,7876 Main St,,TRK129916
ORD_00407,407,117,CUST_0117,12/20/2023,,PROD_135,13,4,1,381.93,323.65,157.01,130.94,19.35,19.71,0.00,delivered,CANCELLED,cash,3824 Main St,,
ORD_00408,408,152,CUST_0152,12/20/2023,,PROD_048,45,4,3,204.49,98.05,1013.56,306.79,5.97,43.78,0.00,,returned,debit_card,1621 Oak Ave,,TRK701623
ORD_00409,409,89,CUST_0089,,2023-05-21T11:16:00.000Z,PROD_188,108,4,3,50.19,382.28,909.43,299.65,18.99,2.41,0.00,,CANCELLED,paypal,9037 Pine Rd,,
ORD_00410,410,91,CUST_0091,9/17/2023,,PROD_064,4,5,3,75.30,153.27,978.82,168.16,16.59,51.68,0.00,SHIPPED,,debit_card,6149 Pine Rd,,TRK739195
ORD_00411,411,385,CUST_0385,2/28/2023,,PROD_167,93,4,4,146.69,103.24,571.98,127.26,18.34,6.70,0.00,processing,returned,debit_card,1710 Oak Ave,Special delivery instructions,TRK867253
ORD_00412,412,415,CUST_0415,,,PROD_020,144,3,4,286.77,249.50,116.46,61.64,8.11,21.43,1.85,returned,delivered,paypal,7542 Oak Ave,,
ORD_00413,413,498,CUST_0498,2023-08-02,2023-12-01T19:51:00.000Z,PROD_080,167,7,2,474.96,104.33,618.24,288.18,0.00,47.35,0.00,returned,CANCELLED,debit_card,8096 Pine Rd,,TRK850962
ORD_00414,414,267,CUST_0267,7/13/2023,2023-04-13T00:45:00.000Z,PROD_108,97,8,1,420.28,329.78,268.30,609.06,0.00,44.74,0.00,processing,CANCELLED,debit_card,4773 Oak Ave,Special delivery instructions,TRK527890
ORD_00415,415,353,CUST_0353,2023-04-03,2023-03-13T08:57:00.000Z,PROD_060,195,3,1,20.99,78.64,744.33,456.33,14.72,51.78,0.00,pending,,bank_transfer,4726 Pine Rd,,
ORD_00416,416,183,CUST_0183,2023-08-22,2023-06-04T13:19:00.000Z,PROD_090,35,7,5,268.36,158.60,584.10,100.24,0.00,3.21,0.00,SHIPPED,processing,debit_card,5361 Main St,,TRK138939
ORD_00417,417,379,CUST_0379,,2023-04-09T22:50:00.000Z,PROD_026,150,3,4,214.08,316.41,760.33,362.81,6.83,34.45,0.00,pending,delivered,credit_card,6112 Oak Ave,,TRK308742
ORD_00418,418,218,CUST_0218,4/11/2023,2023-12-07T13:21:00.000Z,PROD_142,112,5,5,159.01,89.32,814.06,182.12,0.00,23.57,25.14,returned,,cash,2192 Oak Ave,,TRK994476
ORD_00419,419,288,CUST_0288,2023-02-18,,PROD_017,21,5,2,253.77,129.51,777.41,543.43,5.54,10.53,0.00,CANCELLED,pending,cash,2759 Pine Rd,,
ORD_00420,420,251,CUST_0251,2023-05-18,2023-10-23T13:54:00.000Z,PROD_132,166,7,4,108.40,380.01,815.89,362.87,9.06,24.37,16.02,returned,processing,paypal,3624 Oak Ave,,
ORD_00421,421,215,CUST_0215,11/23/2023,2023-08-14T05:21:00.000Z,PROD_025,102,1,3,426.54,282.72,762.87,309.14,13.54,40.36,0.00,pending,CANCELLED,debit_card,582 Main St,,TRK771836
ORD_00422,422,376,CUST_0376,11/25/2023,2023-03-13T11:37:00.000Z,PROD_120,70,3,4,400.91,129.60,252.08,619.48,17.31,4.54,9.08,pending,SHIPPED,debit_card,3721 Main St,,TRK653823
ORD_00423,423,267,CUST_0267,2/21/2023,,PROD_113,101,8,1,499.16,33.81,364.78,463.62,0.00,32.59,0.00,CANCELLED,SHIPPED,bank_transfer,2624 Main St,,TRK613246
ORD_00424,424,123,CUST_0123,6/16/2023,,PROD_075,137,7,1,66.07,363.57,396.92,237.93,23.08,41.54,4.91,CANCELLED,SHIPPED,paypal,3752 Main St,,TRK798946
ORD_00425,425,241,CUST_0241,8/27/2023,,PROD_076,64,3,1,329.24,152.60,236.94,134.96,15.38,33.90,0.00,pending,pending,debit_card,7577 Oak Ave,,TRK853282
ORD_00426,426,78,CUST_0078,2023-09-07,2023-01-10T14:25:00.000Z,PROD_111,19,7,1,327.73,199.02,402.77,684.59,10.01,2.83,0.00,,processing,bank_transfer,7411 Oak Ave,,
ORD_00427,427,99,CUST_0099,2023-06-14,2023-07-01T15:55:00.000Z,PROD_084,11,4,3,205.47,53.39,310.32,127.35,8.29,20.05,0.00,returned,SHIPPED,debit_card,876 Oak Ave,,
ORD_00428,428,132,CUST_0132,9/16/2023,2023-01-19T13:46:00.000Z,PROD_035,103,9,2,284.06,164.99,343.51,576.93,0.00,25.20,0.00,,SHIPPED,bank_transfer,7978 Main St,,TRK867767
ORD_00429,429,361,CUST_0361,2023-02-16,2023-12-05T00:11:00.000Z,PROD_120,185,2,4,280.11,138.18,247.08,713.09,13.23,4.01,0.00,SHIPPED,SHIPPED,bank_transfer,5417 Pine Rd,,
ORD_00430,430,345,CUST_0345,2023-10-27,,PROD_174,110,5,5,389.97,73.19,275.35,177.53,0.00,34.77,0.00,,returned,debit_card,4408 Oak Ave,Special delivery instructions,TRK988362
ORD_00431,431,341,CUST_0341,6/22/2023,,PROD_052,118,1,2,330.51,231.57,70.43,790.43,0.00,4.06,0.00,,pending,bank_transfer,2102 Oak Ave,,TRK878210
ORD_00432,432,377,CUST_0377,,2023-06-09T01:18:00.000Z,PROD_062,28,9,4,137.88,116.51,137.79,488.85,22.18,2.23,0.00,returned,returned,cash,2705 Main St,,TRK105988
ORD_00433,433,411,CUST_0411,2023-02-15,2023-11-23T01:10:00.000Z,PROD_148,90,3,2,110.74,181.65,267.30,492.33,5.53,25.04,28.30,SHIPPED,SHIPPED,cash,9982 Main St,,
ORD_00434,434,276,CUST_0276,2023-12-20,2023-07-24T13:25:00.000Z,PROD_187,1,6,1,337.65,230.69,450.52,674.46,8.00,31.82,0.00,pending,CANCELLED,credit_card,8560 Pine Rd,,
ORD_00435,435,339,CUST_0339,1/15/2023,2023-02-10T09:16:00.000Z,PROD_143,20,5,3,68.59,152.73,860.59,236.27,16.31,11.47,0.00,processing,CANCELLED,credit_card,2795 Oak Ave,,
ORD_00436,436,7,CUST_0007,2023-04-03,2023-02-19T15:22:00.000Z,PROD_173,168,2,5,153.41,353.27,176.02,646.60,14.26,34.19,0.00,SHIPPED,,debit_card,521 Pine Rd,Special delivery instructions,TRK311124
ORD_00437,437,136,CUST_0136,7/27/2023,2023-12-05T00:03:00.000Z,PROD_009,20,9,5,172.43,279.03,795.98,249.26,24.40,40.40,0.00,processing,delivered,debit_card,691 Oak Ave,Special delivery instructions,TRK605836
ORD_00438,438,456,CUST_0456,2023-01-27,2023-03-16T16:34:00.000Z,PROD_015,112,1,3,135.71,143.59,481.04,838.45,0.00,50.01,31.33,,SHIPPED,cash,6593 Oak Ave,,
ORD_00439,439,412,CUST_0412,10/20/2023,2023-12-16T19:47:00.000Z,PROD_167,102,1,3,61.13,304.96,503.91,727.93,5.09,44.14,0.00,CANCELLED,processing,cash,2633 Pine Rd,,TRK136835
ORD_00440,440,97,CUST_0097,7/21/2023,2023-04-18T05:36:00.000Z,PROD_065,160,7,1,88.12,180.28,990.66,683.84,14.12,33.05,0.00,pending,returned,paypal,5045 Main St,,
ORD_00441,441,1,CUST_0001,2023-10-09,2023-03-07T22:19:00.000Z,PROD_109,148,8,3,176.06,402.11,678.97,63.49,20.96,36.82,18.55,delivered,,paypal,2414 Pine Rd,,TRK282777
ORD_00442,442,298,CUST_0298,1/6/2023,2023-11-15T09:45:00.000Z,PROD_028,44,4,4,378.84,129.72,635.65,281.08,0.00,13.63,0.00,processing,processing,bank_transfer,6052 Oak Ave,,TRK419900
ORD_00443,443,167,CUST_0167,,2023-05-10T18:24:00.000Z,PROD_027,40,9,4,109.42,370.15,260.27,267.64,0.00,16.68,19.67,SHIPPED,returned,debit_card,8344 Oak Ave,,TRK948733
ORD_00444,444,395,CUST_0395,2023-01-07,2023-08-18T12:23:00.000Z,PROD_066,198,4,1,34.51,114.68,458.25,666.72,18.30,35.68,0.00,processing,returned,bank_transfer,6938 Main St,,TRK997834
ORD_00445,445,396,CUST_0396,4/1/2023,2023-05-27T10:30:00.000Z,PROD_010,85,9,5,121.11,142.23,491.82,86.31,0.00,7.49,0.00,CANCELLED,pending,cash,9649 Oak Ave,Special delivery instructions,TRK381218
ORD_00446,446,175,CUST_0175,2023-04-12,2023-09-15T20:37:00.000Z,PROD_186,108,10,3,190.41,244.33,484.93,571.55,12.72,31.08,0.00,processing,CANCELLED,bank_transfer,8926 Pine Rd,,TRK366508
ORD_00447,447,494,CUST_0494,2023-10-13,,PROD_036,154,10,4,38.05,337.38,647.99,460.78,15.94,13.44,0.00,delivered,SHIPPED,debit_card,8476 Main St,,
ORD_00448,448,81,CUST_0081,12/26/2023,2023-08-04T08:15:00.000Z,PROD_189,200,2,4,76.03,372.39,556.54,88.53,11.36,39.92,19.32,SHIPPED,returned,debit_card,3514 Pine Rd,Special delivery instructions,
ORD_00449,449,73,CUST_0073,9/8/2023,2023-04-03T20:34:00.000Z,PROD_009,178,1,4,269.27,345.81,290.71,328.71,22.91,14.47,0.00,CANCELLED,CANCELLED,credit_card,7943 Main St,Special delivery instructions,TRK683770
ORD_00450,450,474,CUST_0474,2/25/2023,2023-12-14T22:23:00.000Z,PROD_059,142,3,4,331.78,157.24,370.56,341.52,22.89,10.49,0.00,returned,returned,debit_card,6964 Main St,,
ORD_00451,451,453,CUST_0453,2023-04-12,2023-03-28T18:28:00.000Z,PROD_196,155,9,2,94.48,80.42,895.12,754.54,24.76,42.53,0.00,,CANCELLED,cash,2418 Pine Rd,,TRK139318
ORD_00452,452,257,CUST_0257,2023-02-16,2023-09-28T16:56:00.000Z,PROD_094,55,5,4,346.00,263.00,413.75,426.62,0.00,39.71,0.00,CANCELLED,pending,cash,1195 Pine Rd,Special delivery instructions,TRK101617
ORD_00453,453,398,CUST_0398,2023-10-03,,PROD_119,47,7,4,402.29,27.76,763.44,626.49,20.26,49.98,0.00,SHIPPED,pending,paypal,5201 Oak Ave,,TRK278642
ORD_00454,454,481,CUST_0481,11/15/2023,2023-12-22T12:12:00.000Z,PROD_198,71,4,3,116.16,151.45,882.73,468.94,0.00,49.50,41.38,SHIPPED,returned,credit_card,6371 Pine Rd,Special delivery instructions,
ORD_00455,455,335,CUST_0335,12/9/2023,2023-11-01T09:03:00.000Z,PROD_197,35,5,1,102.61,135.83,831.19,684.24,23.55,43.50,0.00,delivered,returned,credit_card,3609 Oak Ave,,
ORD_00456,456,343,CUST_0343,2023-04-06,2023-03-04T01:49:00.000Z,PROD_111,173,5,4,206.41,34.98,1048.63,113.73,0.00,7.60,0.00,CANCELLED,,paypal,3059 Oak Ave,,TRK202530
ORD_00457,457,73,CUST_0073,6/21/2023,2023-01-10T17:38:00.000Z,PROD_090,102,4,1,402.14,309.23,599.17,576.73,0.00,30.92,0.00,CANCELLED,SHIPPED,debit_card,2825 Main St,Special delivery instructions,
ORD_00458,458,269,CUST_0269,12/2/2023,2023-02-14T17:20:00.000Z,PROD_133,91,9,5,396.42,413.43,910.40,474.17,23.67,51.63,0.00,pending,SHIPPED,credit_card,785 Pine Rd,,
ORD_00459,459,123,CUST_0123,3/1/2023,2023-11-26T02:03:00.000Z,PROD_170,182,8,5,367.77,324.59,666.95,626.88,24.88,17.00,0.00,,processing,credit_card,8636 Oak Ave,Special delivery instructions,
ORD_00460,460,359,CUST_0359,7/4/2023,,PROD_124,182,10,5,212.46,229.83,497.95,544.57,0.00,21.81,0.00,processing,processing,credit_card,3117 Oak Ave,,
ORD_00461,461,300,CUST_0300,2023-02-14,2023-02-06T01:19:00.000Z,PROD_162,191,8,1,16.23,49.36,942.31,298.04,16.06,49.65,11.54,processing,processing,paypal,6286 Pine Rd,,TRK648761
ORD_00462,462,226,CUST_0226,2023-08-08,2023-11-25T09:04:00.000Z,PROD_050,117,4,4,128.29,180.01,371.17,797.56,20.79,17.96,0.00,processing,SHIPPED,cash,5400 Oak Ave,,
ORD_00463,463,373,CUST_0373,7/9/2023,2023-01-02T00:56:00.000Z,PROD_099,1,3,1,453.16,321.85,594.78,164.78,7.05,30.14,0.00,delivered,CANCELLED,cash,8646 Pine Rd,,
ORD_00464,464,196,CUST_0196,2023-05-18,2023-10-03T02:37:00.000Z,PROD_138,96,6,4,176.46,155.24,800.86,838.93,22.73,12.13,0.00,delivered,SHIPPED,paypal,3217 Main St,,TRK793591
ORD_00465,465,398,CUST_0398,12/18/2023,,PROD_014,24,6,1,204.65,371.29,535.25,175.37,9.12,21.88,0.00,CANCELLED,returned,cash,1227 Main St,,TRK899499
ORD_00466,466,276,CUST_0276,2023-02-21,,PROD_154,149,8,2,271.85,205.90,594.98,839.36,20.55,51.91,0.00,returned,delivered,cash,2395 Pine Rd,,
ORD_00467,467,164,CUST_0164,6/11/2023,,PROD_057,129,7,4,480.11,213.97,1019.51,808.27,13.48,32.05,24.93,returned,CANCELLED,credit_card,408 Oak Ave,,
ORD_00468,468,426,CUST_0426,10/6/2023,,PROD_122,13,9,5,490.74,190.96,970.05,830.76,0.00,41.03,0.00,pending,returned,credit_card,2642 Pine Rd,,TRK993827
ORD_00469,469,44,CUST_0044,2023-01-02,,PROD_136,11,8,1,428.59,23.98,808.13,242.64,11.54,16.53,16.71,delivered,pending,paypal,1580 Main St,,
ORD_00470,470,435,CUST_0435,2023-07-20,2023-11-04T17:34:00.000Z,PROD_094,184,4,1,130.85,208.53,982.54,434.11,0.00,33.71,0.00,pending,SHIPPED,paypal,6838 Main St,,
ORD_00471,471,167,CUST_0167,2023-08-25,2023-09-11T03:18:00.000Z,PROD_143,98,7,1,179.21,398.42,509.26,753.83,13.82,22.59,40.22,SHIPPED,SHIPPED,cash,9172 Main St,Special delivery instructions,TRK335697
ORD_00472,472,114,CUST_0114,12/13/2023,2023-10-09T13:27:00.000Z,PROD_108,178,8,2,361.04,174.32,149.45,196.83,0.00,3.87,35.59,returned,CANCELLED,debit_card,3808 Oak Ave,Special delivery instructions,TRK193054
ORD_00473,473,31,CUST_0031,8/4/2023,2023-09-07T23:28:00.000Z,PROD_066,17,8,3,74.76,384.17,1034.26,606.41,5.27,5.56,0.00,pending,SHIPPED,paypal,1078 Oak Ave,,TRK344090
ORD_00474,474,197,CUST_0197,7/1/2023,2023-12-23T13:48:00.000Z,PROD_049,119,7,4,20.23,203.34,559.24,582.29,14.47,37.37,0.00,CANCELLED,,paypal,8034 Main St,,TRK753488
ORD_00475,475,300,CUST_0300,2023-11-26,,PROD_197,177,7,4,367.42,338.41,886.49,667.76,0.00,19.37,0.00,SHIPPED,,cash,3413 Main St,,
ORD_00476,476,61,CUST_0061,2023-10-02,2023-05-17T23:33:00.000Z,PROD_012,50,1,2,495.02,192.78,248.06,779.96,23.90,14.73,0.00,,delivered,cash,7800 Pine Rd,,TRK946121
ORD_00477,477,428,CUST_0428,9/27/2023,2023-02-20T21:52:00.000Z,PROD_065,42,4,2,500.81,215.57,202.25,487.32,23.03,33.68,0.00,pending,returned,cash,3960 Pine Rd,,TRK264715
ORD_00478,478,258,CUST_0258,7/22/2023,2023-07-09T02:43:00.000Z,PROD_177,164,10,3,476.50,131.15,769.33,525.29,24.04,4.37,0.00,CANCELLED,returned,debit_card,4259 Oak Ave,,
ORD_00479,479,247,CUST_0247,8/13/2023,,PROD_147,52,4,5,470.19,50.51,759.44,751.03,0.00,31.55,7.95,processing,,paypal,7884 Main St,,
ORD_00480,480,479,CUST_0479,10/22/2023,2023-02-02T00:12:00.000Z,PROD_120,28,9,3,109.18,85.28,604.59,577.46,16.79,47.44,20.27,delivered,returned,debit_card,4636 Pine Rd,,
ORD_00481,481,142,CUST_0142,3/6/2023,2023-01-15T09:54:00.000Z,PROD_104,33,1,5,443.86,306.04,99.83,562.96,8.09,8.42,0.00,,SHIPPED,credit_card,8882 Oak Ave,,TRK211585
ORD_00482,482,485,CUST_0485,10/3/2023,2023-01-11T01:17:00.000Z,PROD_194,79,4,4,60.52,27.29,312.42,193.61,19.83,27.01,0.00,delivered,,paypal,8483 Pine Rd,,TRK887377
ORD_00483,483,174,CUST_0174,4/10/2023,2023-11-11T13:54:00.000Z,PROD_086,47,9,5,444.65,376.41,649.31,517.89,12.43,34.10,2.43,processing,processing,debit_card,158 Pine Rd,Special delivery instructions,TRK760644
ORD_00484,484,351,CUST_0351,2023-11-07,2023-03-26T02:59:00.000Z,PROD_056,35,3,5,466.34,218.03,427.31,477.86,20.32,27.32,0.00,SHIPPED,SHIPPED,credit_card,5640 Oak Ave,,
ORD_00485,485,439,CUST_0439,2023-03-21,2023-07-26T05:54:00.000Z,PROD_112,87,6,1,437.19,103.87,220.18,500.35,24.91,5.12,0.00,,SHIPPED,credit_card,7480 Pine Rd,,
ORD_00486,486,319,CUST_0319,4/3/2023,2023-01-05T07:32:00.000Z,PROD_117,148,10,5,269.38,331.14,169.48,778.50,23.09,35.11,0.00,delivered,,bank_transfer,359 Main St,,TRK825989
ORD_00487,487,253,CUST_0253,,2023-01-20T02:04:00.000Z,PROD_011,152,1,4,487.30,156.54,368.26,294.05,7.67,32.28,19.61,pending,,paypal,2028 Oak Ave,,TRK180069
ORD_00488,488,220,CUST_0220,2023-02-22,2023-05-28T15:36:00.000Z,PROD_176,95,10,3,192.85,272.20,55.47,481.28,0.00,29.05,0.00,returned,processing,credit_card,4526 Oak Ave,,TRK285862
ORD_00489,489,130,CUST_0130,10/27/2023,2023-05-10T07:49:00.000Z,PROD_143,90,7,1,150.48,399.83,1025.09,529.76,12.87,26.17,0.00,CANCELLED,SHIPPED,credit_card,8263 Pine Rd,,
ORD_00490,490,158,CUST_0158,2023-08-16,2023-12-09T12:48:00.000Z,PROD_072,139,8,5,88.82,158.48,387.67,678.96,0.00,46.01,0.00,delivered,,cash,8891 Oak Ave,,TRK103400
ORD_00491,491,227,CUST_0227,2023-02-04,2023-01-06T18:44:00.000Z,PROD_076,115,3,3,122.78,41.42,804.35,52.17,24.09,34.09,0.00,CANCELLED,,credit_card,7905 Main St,,
ORD_00492,492,204,CUST_0204,5/18/2023,2023-11-03T19:14:00.000Z,PROD_173,143,5,4,414.26,329.89,1018.07,320.05,0.00,26.64,45.11,processing,CANCELLED,bank_transfer,4465 Pine Rd,,TRK262696
ORD_00493,493,231,CUST_0231,12/26/2023,2023-06-26T01:45:00.000Z,PROD_053,15,3,4,348.83,98.54,266.32,442.81,18.29,36.69,4.81,,returned,paypal,9108 Oak Ave,,
ORD_00494,494,395,CUST_0395,8/28/2023,2023-03-07T06:07:00.000Z,PROD_125,135,7,1,228.45,132.03,270.89,702.25,0.00,34.67,0.00,SHIPPED,processing,paypal,1241 Main St,,TRK488974
ORD_00495,495,27,CUST_0027,12/15/2023,2023-04-02T09:24:00.000Z,PROD_149,91,9,5,139.23,196.04,730.62,684.95,21.53,34.87,0.00,delivered,SHIPPED,paypal,963 Main St,Special delivery instructions,TRK741449
ORD_00496,496,449,CUST_0449,1/14/2023,,PROD_015,171,2,5,205.50,331.97,764.41,207.88,24.75,19.50,0.00,CANCELLED,,paypal,9239 Pine Rd,,TRK525596
ORD_00497,497,270,CUST_0270,11/18/2023,2023-07-23T14:00:00.000Z,PROD_129,84,2,3,456.38,54.58,293.15,547.22,15.73,3.35,36.84,SHIPPED,processing,debit_card,2586 Oak Ave,Special delivery instructions,TRK510594
ORD_00498,498,7,CUST_0007,4/12/2023,2023-10-22T09:24:00.000Z,PROD_041,102,6,2,452.31,191.76,749.48,237.86,9.19,30.39,15.29,processing,processing,credit_card,3900 Oak Ave,,TRK151962
ORD_00499,499,207,CUST_0207,11/18/2023,,PROD_008,94,8,4,183.35,109.04,1013.12,245.92,0.00,32.89,0.00,returned,,credit_card,6628 Pine Rd,,TRK126949
ORD_00500,500,466,CUST_0466,6/5/2023,2023-06-28T10:55:00.000Z,PROD_140,124,6,1,16.32,240.53,569.55,78.44,6.26,44.86,44.77,delivered,delivered,bank_transfer,2772 Main St,Special delivery instructions,
ORD_00501,501,59,CUST_0059,2023-07-15,,PROD_190,156,6,1,175.26,34.36,555.61,336.14,0.00,19.38,17.07,,delivered,bank_transfer,4607 Main St,,TRK584432
ORD_00502,502,164,CUST_0164,,,PROD_101,142,9,3,214.87,190.34,432.25,323.65,0.00,20.64,0.00,processing,returned,cash,3455 Oak Ave,,TRK770313
ORD_00503,503,284,CUST_0284,7/5/2023,,PROD_050,158,4,3,19.28,383.87,973.92,755.81,15.08,37.25,0.00,,delivered,credit_card,8673 Main St,,
ORD_00504,504,53,CUST_0053,9/28/2023,2023-04-20T02:04:00.000Z,PROD_013,106,8,5,319.21,324.62,157.36,178.54,0.00,25.44,39.55,,SHIPPED,credit_card,7626 Oak Ave,,TRK805985
ORD_00505,505,135,CUST_0135,6/17/2023,2023-03-07T23:50:00.000Z,PROD_160,127,8,5,435.69,298.49,156.47,414.09,6.37,32.57,2.13,SHIPPED,delivered,paypal,2982 Pine Rd,,TRK683631
ORD_00506,506,194,CUST_0194,2023-01-18,2023-12-16T09:14:00.000Z,PROD_038,118,9,3,457.02,323.48,385.01,84.06,0.00,10.19,17.79,processing,CANCELLED,bank_transfer,250 Oak Ave,,
ORD_00507,507,354,CUST_0354,2/5/2023,2023-07-08T16:46:00.000Z,PROD_119,196,3,1,285.61,242.37,425.68,226.35,0.00,30.53,0.00,,,bank_transfer,5216 Pine Rd,,TRK720318
ORD_00508,508,281,CUST_0281,3/18/2023,,PROD_141,30,10,1,142.71,167.67,153.84,263.72,10.67,50.89,0.00,delivered,processing,debit_card,2524 Main St,Special delivery instructions,TRK539222
ORD_00509,509,50,CUST_0050,2023-12-10,2023-05-12T05:55:00.000Z,PROD_015,89,9,2,63.60,411.02,555.93,715.35,17.41,19.41,0.00,processing,processing,credit_card,6455 Pine Rd,,TRK222825
ORD_00510,510,407,CUST_0407,,,PROD_093,155,9,1,432.97,314.82,895.07,331.89,16.98,33.52,49.37,returned,pending,paypal,649 Main St,,TRK799309
ORD_00511,511,251,CUST_0251,2023-09-21,2023-04-13T13:07:00.000Z,PROD_025,136,1,1,293.88,305.80,409.89,541.26,8.58,24.47,34.94,pending,,paypal,7163 Pine Rd,,TRK867869
ORD_00512,512,23,CUST_0023,5/9/2023,2023-04-20T17:29:00.000Z,PROD_037,157,6,5,87.26,333.79,398.51,107.05,24.50,43.22,0.00,delivered,processing,cash,1810 Oak Ave,,TRK291340
ORD_00513,513,285,CUST_0285,2023-02-21,2023-09-24T14:21:00.000Z,PROD_060,127,7,3,336.95,358.58,849.70,52.14,22.17,33.75,0.00,pending,processing,cash,2486 Pine Rd,,TRK411981
ORD_00514,514,27,CUST_0027,2023-12-24,2023-03-01T20:49:00.000Z,PROD_195,122,7,4,80.11,381.78,798.60,495.40,12.74,6.74,0.00,CANCELLED,processing,debit_card,6512 Pine Rd,,TRK610239
ORD_00515,515,258,CUST_0258,2023-02-23,,PROD_023,140,10,5,215.91,69.79,128.51,464.07,0.00,42.03,0.00,delivered,pending,credit_card,7924 Main St,,
ORD_00516,516,281,CUST_0281,9/1/2023,,PROD_174,161,1,3,248.28,239.43,295.70,63.65,19.58,13.65,47.25,processing,pending,paypal,9852 Pine Rd,Special delivery instructions,
ORD_00517,517,74,CUST_0074,3/22/2023,2023-08-17T11:34:00.000Z,PROD_066,74,4,4,291.23,186.47,89.86,510.60,0.00,9.87,0.00,returned,SHIPPED,paypal,2054 Pine Rd,,TRK147992
ORD_00518,518,59,CUST_0059,2023-09-04,2023-09-08T22:35:00.000Z,PROD_025,88,10,2,198.46,315.20,859.38,229.65,23.96,34.13,20.54,delivered,,debit_card,1748 Oak Ave,,TRK498487
ORD_00519,519,486,CUST_0486,,2023-02-19T13:54:00.000Z,PROD_034,64,7,5,75.18,412.82,477.99,738.31,18.16,47.62,0.00,pending,delivered,cash,4267 Oak Ave,Special delivery instructions,
ORD_00520,520,191,CUST_0191,2/6/2023,2023-01-16T09:13:00.000Z,PROD_159,134,5,3,130.83,171.87,663.63,803.16,15.84,17.19,0.00,processing,processing,debit_card,8322 Oak Ave,,
ORD_00521,521,150,CUST_0150,,2023-12-18T07:28:00.000Z,PROD_124,67,3,2,237.34,28.89,514.09,813.34,0.00,36.45,0.00,SHIPPED,SHIPPED,paypal,3882 Oak Ave,Special delivery instructions,TRK889619
ORD_00522,522,62,CUST_0062,3/19/2023,2023-02-08T10:50:00.000Z,PROD_181,167,10,2,177.66,50.67,413.59,92.40,10.35,21.11,43.82,SHIPPED,,debit_card,7551 Pine Rd,,TRK940508
